A2N3NEF6V791R0	B0007WPCKE B0009EU01G B0001ARCFA B0002F7IN0 B000Z38F4A B000GUDMAO B0013MS0RE B000Z38F4A B0013MS0RE B00063678K B000978D58 B002C4QWZO B0002GXPRM
A3BK8RM9RCWSYB	B0002H0A3S B0007Y09VO B0002D0E9M B0006IQLF4 B0002GX6TE B0002H04NE B00006I5SA B004NRVUMI B00006HO3L
A31M3BCJ95L4E3	B0002H05BA B0002E3CK4 B0006LOBA8 B0002H03YY B001VSFHTE B0038BRQZ0 B00DZJ5ZTE
A2PYEOWMJZXFB8	B0002IJ614 B00UHBGE7A B0002CZTI4 B0094D3JI4 B000MJ406Y
A1HI629ERKEFKK	B00DHIFJ80 B00WZ90OGO B0002D0C12 B00NO9FBP8 B016Z41U5I
A3P9ZBBL9A4C7I	B000068O35 B006BLEZD0 B00DY1F2CS B002OO333Q B00XQFONF4 B00B7DN59W B005NACC6M
A19LRUB0OV18XB	B0015URXIG B0015URXIG B000068O3X B00CK2DM7Y B0002F5EHM B00S5RUIJI B0010TOP7E B00EACW8VI B00EU7DXSA
A3W23YAXH4HR5G	B0099XRF0W B00006HO3L B0009W0BDA B0002D0N70 B00IJSBCOI B0006I935Y B00HVLUSGM B000H28LB6 B001MZQEZ2 B0002E513U B001ZEJKZ6 B0002E4Z8M B0006OCG20 B0050DIHAC B000ZLRT80 B001BXYQNC B0002GZWZU B000NJY60S B010MFTAVC B01AYBNH7W
A2CJ2MOVNU4CKJ	B0007Y2CYQ B00N3A23T0 B01C189HRK B010W704BU B00KLLKE04
ARADXCOUVBS09	B003ZUYAQM B0002H03YY B0002H05BA B0006LOBA8 B0002E3CK4 B0059ZUTW0
A2TJ7FWUWAO3F6	B00529B0TE B0055CN7MQ B00CP6Y3FA B00FL5X6E6 B00CP6JKZI B00BJPHYJU
A1W0ZD04ECEUTT	B01254SBD6 B001LXMXU0 B0045N5B2A B0006NDF8A B00BFZISBW
A1LRTYMS4KFO2K	B000OY707S B0118JO5ZC B0002DV87Y B0006GR4KW B00G8IAX3M B0037M62KA B00ZGOGN1U
A1WWK77RTWEZS2	B01C2T81O8 B0002E3CK4 B0002H03YY B0006LOBA8 B0002H05BA
A1IZUVRV4FN8IW	B000EEJ6C0 B008YEBVWU B000L6GD04 B00074B67A B000EEHKVY B01HI1VM28 B00QY9ZHR2 B011IW73MG B006Z87CJ8
AUB0AZ4C2VHZQ	B000RW4WSM B0016ZZKJO B008UYZBG6 B001FB63HW B0016ZZKJO B019R2MI3I B019YWVNZA
A1Y46IN1C8PZ33	B0048KM70Y B001VO7FPC B00DOAWEG6 B000SMPQDG B0001ARCFA
AA9Y4AU4BSKVL	B0055BMQG0 B0002D0E9M B000UJHHLQ B000F3L61O B01FM1NYLI
A1QA55NLYT3PJ	B000VTIT9O B0169Z51H6 B009J8DZ6K B000VTH526 B000VTMSRI B000VTH526 B000VTMSRI B0006NDF8A B0002GZM00
A17IWJAMKM1991	B002026DR0 B005LYUTWY B000B6DHAS B0077U7YQO B00HFSHFPI B00RMCTTLA
AZLTUSC1N338J	B000KIPUQG B00FLXNM9M B0043WJJUI B00YVFHI6Y B00TR39N9U B00OJZ0QZQ
A1QPM887Y5WH9S	B01B1JHEX4 B0016ML1C2 B0002D0L4A B00KMFL70K B0016ML1C2 B002026DR0 B00VYJJ1YM B0091Q1DDC
A1BMYGBSPGK5OR	B00U24D8GW B00GRPCRIA B00OSHRM48 B00RWF76NK B010SK4TJY B011LVGHBW B00F3D9ZQE B013UQR5VM B004ZZVHGW
A3IUX92PY69MSL	B001383XT8 B002EWV8NA B001383XT8 B000SJJCX4 B0085H75S0 B000T9PE9E B000U0DU34 B001NXDSK2 B00YG1A4BY B0002CZW3G B0002E59AA B0002CZZW4 B00OQQHJBM B00QXF35GW B00B3PB12W B006M42ZM4 B0048072SG B00GZ5FCVG B00B9IQKQK B00B9LBVN4 B00B9LDN76 B00NWPR3DM B00721CJA4
AMF1HWXT5WCA3	B00F1DEI8G B0140Y84PY B00LU8K790 B01CTWVIY8 B00ZG2TIR8
A2G49ZALT7RTXJ	B000VOBU9U B000VOBU9U B0002D0E9M B0006NDF6C B001AS6OYC
A23N517EL9UU9Y	B000XPRP96 B000XPNRVQ B000XPRP96 B002EWV7Q8 B000XPNRVQ
A39KDVU5JAXJIF	B0002IHFVM B004T6M93W B000B6DHB2 B001J5RYXQ B000ZMYRJS B000ZMYRJS B005CP07S8 B000R4LQ4S B002C4UG5G B002T45X1G B0002D07A8 B000OR88JE B001RIY6F4 B000B68WEE
A3L0T222X3822S	B0002F5580 B000K66A12 B0002E1NQY B0002E1NQY B0002E1NQY B0002E1NQY B004I903OM B0002I9PH4 B0002F59F4 B0002F58NC B0002FONX8 B0007XE8YO B000EEL6CS
AFH85YXELJMGJ	B000BBEQZ8 B001986E34 B00JB4WA54 B001986E34 B00RGKT2K6
A3SKRY7ZMQ0C61	B000UUNS9U B000V1K7FG B001B82JUO B00ATWDA6A B0002D0JX8 B00FI6NA44 B001B2MWNY B0002CZU56 B013AWNX62 B0043GB9VQ B005UQWT6W B00AC5AXSM B00P63ZY2U
A19QQEMDUA6BMP	B005FIFM14 B019OO66R8 B00VOQQDHI B00NF9KX00 B0002D0J6K B00BMIHAMU B00HGDRSB8 B000ID2ZH0
A3RY3XEGSRI8M2	B019Y31SCM B01CGJRNF2 B00V5R4UY4 B0052S3WFU B00JQZS4HG
A1JY095QYGDH2K	B00OET2LBO B00S82B0VA B00H379R84 B01A6WAHJK B01FWXSXY4 B0002F4YRS B00RCO415C B003F1PRFO
AVC0OGKVRVISE	B000BZG0C6 B00HLW1A5O B000978D58 B00FJDNFGE B002QHXX7W B007E69TPA
A6FJWET7NMOXW	B0052V8O96 B0052V8PAO B0052V8H3E B011SESKTY B006GCNUHQ
AM50F4HR3JNHJ	B0002E1O2W B002UXS4JO B00ZU4G0ZK B017VNPJ3Q B00P0LISSK
AD2J9T115NCKI	B00PZGTVAE B0007Y0A72 B00FLL97MK B006WPGZAG B000P5OULA B0010SHU18 B0010SHU18 B00Z9WU2ES B00NL2XSD0
A19PYFC70ZTCHC	B0002D01K4 B0002H03YY B0002H05BA B00BL6JDUA B0002D02J4 B0007Y09VO B0002H0A3S B0002IHFVM B0002E3CK4 B0006LOBA8
A3HRBNE34HA5RT	B0073XCXHA B000BBOVL2 B000GL81WM B019FAKN4I B01149F9CY
A2TLWKO1IQ7051	B0009FZWLS B012VQ5A7S B000CD1R7K B00GRRN2RI B00ZUBQY9K
A1XEW6XJF7WQ8L	B002QZ402Q B000OMG0KI B0002E1NWI B00J4TBMVO B0002E1NNC
A3968V5F8JKMA3	B00009W40H B0007SL856 B001KM3JOQ B0002E37PY B001JI2KHS B000RMQM4E B00DTQ2TV0 B00IIVYGQM B00CA1AZLQ B00HWTA7DM B00GN4VP6A B01DTWQT78
AHQEAC9YKRZ7U	B0007Y2ZSE B000XZZ6F6 B0002D09Y2 B000XZZ6F6 B013W58JBQ B000XZWS4I
ANR395V1YNDLI	B004QM36N6 B002UAF1PW B0002E51ZS B00HB2ZSSO B0078YFA1A B002UAF1PW B0002GNYBE B007Q2NWEQ B002HHLNXC B002UAF1PW B0039KA9G8 B002UAF1PW B0002H05BA B0006LOBA8 B0002H03YY B0002E3CK4 B0002E3CK4 B0006LOBA8 B0002H05BA B001W99HE8 B0002H03YY B001DNHJ70
AGKFEWPH118I8	B004Z17008 B007ECZW00 B00172YM40 B00172YM40 B002JO988U B00LA10IUU
A3O0XPJDCFHUMF	B00DV9H47E B00ANR3Z9S B0006LOBA8 B0002H05BA B001FAIDHQ B0002E3CK4 B0002H03YY
A1AW5K0MWGD3M0	B000B6DHB2 B010FX8N64 B00H54AILK B011R0XDYQ B00EHZPN9W
AJD7EVOINMY8M	B0002CZZW4 B005FKF1PY B0000AQRSU B00CCXFISM B008LMS4MK B00600QSS2 B0002GZSWW B00NQIBF70 B00GXML7OM B00HG29EYI B00K0NZQHY
A5H2XRDC9L14L	B003HGFRO8 B000EEI6QW B0002KZEAE B00AYLLCHU B00DV9H47E B001IAHN92 B000JCM33Q
A3SW8XGVNHGOSD	B00IS8DRBA B0002E1NWI B0002E1NNC B000GE403I B00I056MMW B00IS8DRBA B00Y2ATGFY B00S20N0V6
A2J211AH3SWFJV	B00D7ILMOK B00KMA0R38 B00BU9KCXK B0098U9QTY B00KO8W060 B00B1VB0G0
